image	sentence_id	image_id	audio_id	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang
277_4	01	1670592963.jpg	"277_4_01_211013-193111_bem_dcc_elicit_2.wav
"	11	male	6.125	16000	vnd.wave	bem	bem
278_0	01	4882763253.jpg	"278_0_01_211013-193644_bem_dcc_elicit_0.wav
"	11	male	5.263	16000	vnd.wave	bem	bem
278_1	02	4882763253.jpg	"278_1_02_211013-193630_bem_9d4_elicit_0.wav
"	12	female	7.986	16000	vnd.wave	bem	bem
278_2	01	4882763253.jpg	"278_2_01_211013-193644_bem_dcc_elicit_1.wav
"	11	male	6.488	16000	vnd.wave	bem	bem
278_3	02	4882763253.jpg	"278_3_02_211013-193630_bem_9d4_elicit_1.wav
"	12	female	5.082	16000	vnd.wave	bem	bem
278_4	01	4882763253.jpg	"278_4_01_211013-193644_bem_dcc_elicit_2.wav
"	11	male	6.647	16000	vnd.wave	bem	bem
279_0	01	276638308.jpg	"279_0_01_211013-193826_bem_dcc_elicit_0.wav
"	11	male	6.602	16000	vnd.wave	bem	bem
279_1	02	276638308.jpg	"279_1_02_211013-193844_bem_9d4_elicit_0.wav
"	12	female	5.308	16000	vnd.wave	bem	bem
279_2	01	276638308.jpg	"279_2_01_211013-193826_bem_dcc_elicit_1.wav
"	11	male	4.741	16000	vnd.wave	bem	bem
279_3	02	276638308.jpg	"279_3_02_211013-193844_bem_9d4_elicit_1.wav
"	12	female	10.232	16000	vnd.wave	bem	bem
279_4	01	276638308.jpg	"279_4_01_211013-193826_bem_dcc_elicit_2.wav
"	11	male	9.846	16000	vnd.wave	bem	bem
27_0	01	2070831281.jpg	"27_0_01_210926-161901_bem_72c_elicit_0.wav
"	11	male	7.373	16000	vnd.wave	bem	bem
27_1	02	2070831281.jpg	"27_1_02_210926-161925_bem_81c_elicit_0.wav
"	12	male	7.509	16000	vnd.wave	bem	bem
27_2	01	2070831281.jpg	"27_2_01_210926-161901_bem_72c_elicit_1.wav
"	11	male	9.71	16000	vnd.wave	bem	bem
27_3	02	2070831281.jpg	"27_3_02_210926-161925_bem_81c_elicit_1.wav
"	12	male	3.856	16000	vnd.wave	bem	bem
27_4	01	2070831281.jpg	"27_4_01_210926-161901_bem_72c_elicit_2.wav
"	11	male	8.757	16000	vnd.wave	bem	bem
280_0	01	4861969983.jpg	"280_0_01_211013-194119_bem_dcc_elicit_0.wav
"	11	male	6.057	16000	vnd.wave	bem	bem
280_1	02	4861969983.jpg	"280_1_02_211013-194144_bem_9d4_elicit_0.wav
"	12	female	7.396	16000	vnd.wave	bem	bem
280_2	01	4861969983.jpg	"280_2_01_211013-194119_bem_dcc_elicit_1.wav
"	11	male	3.63	16000	vnd.wave	bem	bem
280_3	02	4861969983.jpg	"280_3_02_211013-194144_bem_9d4_elicit_1.wav
"	12	female	8.485	16000	vnd.wave	bem	bem
280_4	01	4861969983.jpg	"280_4_01_211013-194119_bem_dcc_elicit_2.wav
"	11	male	8.553	16000	vnd.wave	bem	bem
281_0	01	517054016.jpg	"281_0_01_211013-194258_bem_dcc_elicit_0.wav
"	11	male	5.785	16000	vnd.wave	bem	bem
281_1	02	517054016.jpg	"281_1_02_211013-194309_bem_9d4_elicit_0.wav
"	12	female	4.673	16000	vnd.wave	bem	bem
281_2	01	517054016.jpg	"281_2_01_211013-194258_bem_dcc_elicit_1.wav
"	11	male	8.167	16000	vnd.wave	bem	bem
281_3	02	517054016.jpg	"281_3_02_211013-194309_bem_9d4_elicit_1.wav
"	12	female	6.919	16000	vnd.wave	bem	bem
281_4	01	517054016.jpg	"281_4_01_211013-194258_bem_dcc_elicit_2.wav
"	11	male	7.668	16000	vnd.wave	bem	bem
282_0	01	2081615901.jpg	"282_0_01_211013-194943_bem_dcc_elicit_0.wav
"	11	male	5.24	16000	vnd.wave	bem	bem
282_1	02	2081615901.jpg	"282_1_02_211013-195224_bem_9d4_elicit_0.wav
"	12	female	4.991	16000	vnd.wave	bem	bem
282_2	01	2081615901.jpg	"282_2_01_211013-194943_bem_dcc_elicit_1.wav
"	11	male	6.715	16000	vnd.wave	bem	bem
282_3	02	2081615901.jpg	"282_3_02_211013-195224_bem_9d4_elicit_1.wav
"	12	female	10.504	16000	vnd.wave	bem	bem
282_4	01	2081615901.jpg	"282_4_01_211013-194943_bem_dcc_elicit_2.wav
"	11	male	12.432	16000	vnd.wave	bem	bem
283_0	01	2366421102.jpg	"283_0_01_211013-195419_bem_dcc_elicit_0.wav
"	11	male	6.511	16000	vnd.wave	bem	bem
283_1	02	2366421102.jpg	"283_1_02_211013-195439_bem_9d4_elicit_0.wav
"	12	female	6.738	16000	vnd.wave	bem	bem
283_2	01	2366421102.jpg	"283_2_01_211013-195419_bem_dcc_elicit_1.wav
"	11	male	6.443	16000	vnd.wave	bem	bem
283_3	02	2366421102.jpg	"283_3_02_211013-195439_bem_9d4_elicit_1.wav
"	12	female	6.806	16000	vnd.wave	bem	bem
283_4	01	2366421102.jpg	"283_4_01_211013-195419_bem_dcc_elicit_2.wav
"	11	male	9.188	16000	vnd.wave	bem	bem
284_0	01	4329179652.jpg	"284_0_01_211013-195648_bem_dcc_elicit_0.wav
"	11	male	5.944	16000	vnd.wave	bem	bem
284_1	02	4329179652.jpg	"284_1_02_211013-195639_bem_9d4_elicit_0.wav
"	12	female	4.582	16000	vnd.wave	bem	bem
284_2	01	4329179652.jpg	"284_2_01_211013-195648_bem_dcc_elicit_1.wav
"	11	male	13.499	16000	vnd.wave	bem	bem
284_3	02	4329179652.jpg	"284_3_02_211013-195639_bem_9d4_elicit_1.wav
"	12	female	7.282	16000	vnd.wave	bem	bem
284_4	01	4329179652.jpg	"284_4_01_211013-195648_bem_dcc_elicit_2.wav
"	11	male	11.502	16000	vnd.wave	bem	bem
285_0	01	501989700.jpg	"285_0_01_211013-195851_bem_dcc_elicit_0.wav
"	11	male	6.329	16000	vnd.wave	bem	bem
285_1	02	501989700.jpg	"285_1_02_211013-195903_bem_9d4_elicit_0.wav
"	12	female	6.806	16000	vnd.wave	bem	bem
285_2	01	501989700.jpg	"285_2_01_211013-195851_bem_dcc_elicit_1.wav
"	11	male	3.766	16000	vnd.wave	bem	bem
285_3	02	501989700.jpg	"285_3_02_211013-195903_bem_9d4_elicit_1.wav
"	12	female	10.663	16000	vnd.wave	bem	bem
285_4	01	501989700.jpg	"285_4_01_211013-195851_bem_dcc_elicit_2.wav
"	11	male	10.005	16000	vnd.wave	bem	bem
286_0	01	2249141510.jpg	"286_0_01_211013-200040_bem_dcc_elicit_0.wav
"	11	male	5.921	16000	vnd.wave	bem	bem
286_1	02	2249141510.jpg	"286_1_02_211013-200046_bem_9d4_elicit_0.wav
"	12	female	7.804	16000	vnd.wave	bem	bem
286_2	01	2249141510.jpg	"286_2_01_211013-200040_bem_dcc_elicit_1.wav
"	11	male	7.146	16000	vnd.wave	bem	bem
286_3	02	2249141510.jpg	"286_3_02_211013-200046_bem_9d4_elicit_1.wav
"	12	female	7.623	16000	vnd.wave	bem	bem
286_4	01	2249141510.jpg	"286_4_01_211013-200040_bem_dcc_elicit_2.wav
"	11	male	9.959	16000	vnd.wave	bem	bem
287_0	01	1364747344.jpg	"287_0_01_211013-200214_bem_dcc_elicit_0.wav
"	11	male	6.171	16000	vnd.wave	bem	bem
287_1	02	1364747344.jpg	"287_1_02_211013-200218_bem_9d4_elicit_0.wav
"	12	female	9.982	16000	vnd.wave	bem	bem
287_2	01	1364747344.jpg	"287_2_01_211013-200214_bem_dcc_elicit_1.wav
"	11	male	9.12	16000	vnd.wave	bem	bem
287_3	02	1364747344.jpg	"287_3_02_211013-200218_bem_9d4_elicit_1.wav
"	12	female	5.059	16000	vnd.wave	bem	bem
287_4	01	1364747344.jpg	"287_4_01_211013-200214_bem_dcc_elicit_2.wav
"	11	male	8.167	16000	vnd.wave	bem	bem
288_0	01	79251960.jpg	"288_0_01_211013-200358_bem_dcc_elicit_0.wav
"	11	male	4.945	16000	vnd.wave	bem	bem
288_1	02	79251960.jpg	"288_1_02_211013-200359_bem_9d4_elicit_0.wav
"	12	female	6.284	16000	vnd.wave	bem	bem
288_2	01	79251960.jpg	"288_2_01_211013-200358_bem_dcc_elicit_1.wav
"	11	male	6.375	16000	vnd.wave	bem	bem
288_3	02	79251960.jpg	"288_3_02_211013-200359_bem_9d4_elicit_1.wav
"	12	female	7.26	16000	vnd.wave	bem	bem
288_4	01	79251960.jpg	"288_4_01_211013-200358_bem_dcc_elicit_2.wav
"	11	male	8.417	16000	vnd.wave	bem	bem
289_0	01	510510783.jpg	"289_0_01_211013-200548_bem_dcc_elicit_0.wav
"	11	male	6.783	16000	vnd.wave	bem	bem
289_1	02	510510783.jpg	"289_1_02_211013-200558_bem_9d4_elicit_0.wav
"	12	female	4.832	16000	vnd.wave	bem	bem
289_2	01	510510783.jpg	"289_2_01_211013-200548_bem_dcc_elicit_1.wav
"	11	male	10.254	16000	vnd.wave	bem	bem
289_3	02	510510783.jpg	"289_3_02_211013-200558_bem_9d4_elicit_1.wav
"	12	female	7.623	16000	vnd.wave	bem	bem
289_4	01	510510783.jpg	"289_4_01_211013-200548_bem_dcc_elicit_2.wav
"	11	male	4.719	16000	vnd.wave	bem	bem
28_0	01	89505897.jpg	"28_0_01_210926-162136_bem_72c_elicit_0.wav
"	11	male	8.507	16000	vnd.wave	bem	bem
28_1	02	89505897.jpg	"28_1_02_210926-162153_bem_81c_elicit_0.wav
"	12	male	7.713	16000	vnd.wave	bem	bem
28_2	01	89505897.jpg	"28_2_01_210926-162136_bem_72c_elicit_1.wav
"	11	male	5.853	16000	vnd.wave	bem	bem
28_3	02	89505897.jpg	"28_3_02_210926-162153_bem_81c_elicit_1.wav
"	12	male	5.263	16000	vnd.wave	bem	bem
28_4	01	89505897.jpg	"28_4_01_210926-162136_bem_72c_elicit_2.wav
"	11	male	8.144	16000	vnd.wave	bem	bem
290_0	01	3235746553.jpg	"290_0_01_211013-200725_bem_dcc_elicit_0.wav
"	11	male	5.966	16000	vnd.wave	bem	bem
290_1	02	3235746553.jpg	"290_1_02_211013-200751_bem_9d4_elicit_0.wav
"	12	female	6.965	16000	vnd.wave	bem	bem
290_2	01	3235746553.jpg	"290_2_01_211013-200725_bem_dcc_elicit_1.wav
"	11	male	8.553	16000	vnd.wave	bem	bem
290_3	02	3235746553.jpg	"290_3_02_211013-200751_bem_9d4_elicit_1.wav
"	12	female	7.759	16000	vnd.wave	bem	bem
290_4	01	3235746553.jpg	"290_4_01_211013-200725_bem_dcc_elicit_2.wav
"	11	male	6.76	16000	vnd.wave	bem	bem
291_0	01	4764762394.jpg	"291_0_01_211013-200934_bem_dcc_elicit_0.wav
"	11	male	5.785	16000	vnd.wave	bem	bem
291_1	02	4764762394.jpg	"291_1_02_211013-200947_bem_9d4_elicit_0.wav
"	12	female	11.071	16000	vnd.wave	bem	bem
291_2	01	4764762394.jpg	"291_2_01_211013-200934_bem_dcc_elicit_1.wav
"	11	male	7.577	16000	vnd.wave	bem	bem
291_3	02	4764762394.jpg	"291_3_02_211013-200947_bem_9d4_elicit_1.wav
"	12	female	7.123	16000	vnd.wave	bem	bem
291_4	01	4764762394.jpg	"291_4_01_211013-200934_bem_dcc_elicit_2.wav
"	11	male	9.279	16000	vnd.wave	bem	bem
292_0	01	3897974076.jpg	"292_0_01_211013-201234_bem_dcc_elicit_0.wav
"	11	male	5.921	16000	vnd.wave	bem	bem
292_1	02	3897974076.jpg	"292_1_02_211013-201236_bem_9d4_elicit_0.wav
"	12	female	4.832	16000	vnd.wave	bem	bem
292_2	01	3897974076.jpg	"292_2_01_211013-201234_bem_dcc_elicit_1.wav
"	11	male	6.851	16000	vnd.wave	bem	bem
292_3	02	3897974076.jpg	"292_3_02_211013-201236_bem_9d4_elicit_1.wav
"	12	female	5.898	16000	vnd.wave	bem	bem
292_4	01	3897974076.jpg	"292_4_01_211013-201234_bem_dcc_elicit_2.wav
"	11	male	10.708	16000	vnd.wave	bem	bem
293_0	01	6284697322.jpg	"293_0_01_211013-201425_bem_dcc_elicit_0.wav
"	11	male	7.146	16000	vnd.wave	bem	bem
293_1	02	6284697322.jpg	"293_1_02_211013-201420_bem_9d4_elicit_0.wav
"	12	female	9.369	16000	vnd.wave	bem	bem
293_2	01	6284697322.jpg	"293_2_01_211013-201425_bem_dcc_elicit_1.wav
"	11	male	5.739	16000	vnd.wave	bem	bem
293_3	02	6284697322.jpg	"293_3_02_211013-201420_bem_9d4_elicit_1.wav
"	12	female	7.554	16000	vnd.wave	bem	bem
293_4	01	6284697322.jpg	"293_4_01_211013-201425_bem_dcc_elicit_2.wav
"	11	male	14.02	16000	vnd.wave	bem	bem
294_0	01	379505240.jpg	"294_0_01_211013-201607_bem_dcc_elicit_0.wav
"	11	male	4.378	16000	vnd.wave	bem	bem
294_1	02	379505240.jpg	"294_1_02_211013-201606_bem_9d4_elicit_0.wav
"	12	female	10.322	16000	vnd.wave	bem	bem
294_2	01	379505240.jpg	"294_2_01_211013-201607_bem_dcc_elicit_1.wav
"	11	male	3.766	16000	vnd.wave	bem	bem
294_3	02	379505240.jpg	"294_3_02_211013-201606_bem_9d4_elicit_1.wav
"	12	female	7.055	16000	vnd.wave	bem	bem
294_4	01	379505240.jpg	"294_4_01_211013-201607_bem_dcc_elicit_2.wav
"	11	male	14.27	16000	vnd.wave	bem	bem
295_0	01	3639598548.jpg	"295_0_01_211013-201807_bem_dcc_elicit_0.wav
"	11	male	3.652	16000	vnd.wave	bem	bem
295_1	02	3639598548.jpg	"295_1_02_211013-201805_bem_9d4_elicit_0.wav
"	12	female	3.856	16000	vnd.wave	bem	bem
295_2	01	3639598548.jpg	"295_2_01_211013-201807_bem_dcc_elicit_1.wav
"	11	male	8.643	16000	vnd.wave	bem	bem
295_3	02	3639598548.jpg	"295_3_02_211013-201805_bem_9d4_elicit_1.wav
"	12	female	7.804	16000	vnd.wave	bem	bem
295_4	01	3639598548.jpg	"295_4_01_211013-201807_bem_dcc_elicit_2.wav
"	11	male	10.89	16000	vnd.wave	bem	bem
296_0	01	3451344589.jpg	"296_0_01_211013-201947_bem_dcc_elicit_0.wav
"	11	male	6.488	16000	vnd.wave	bem	bem
296_1	02	3451344589.jpg	"296_1_02_211013-201931_bem_9d4_elicit_0.wav
"	12	female	6.443	16000	vnd.wave	bem	bem
296_2	01	3451344589.jpg	"296_2_01_211013-201947_bem_dcc_elicit_1.wav
"	11	male	7.441	16000	vnd.wave	bem	bem
296_3	02	3451344589.jpg	"296_3_02_211013-201931_bem_9d4_elicit_1.wav
"	12	female	7.486	16000	vnd.wave	bem	bem
296_4	01	3451344589.jpg	"296_4_01_211013-201947_bem_dcc_elicit_2.wav
"	11	male	8.78	16000	vnd.wave	bem	bem
297_0	01	1782543772.jpg	"297_0_01_211013-202112_bem_dcc_elicit_0.wav
"	11	male	6.239	16000	vnd.wave	bem	bem
297_1	02	1782543772.jpg	"297_1_02_211013-202110_bem_9d4_elicit_0.wav
"	12	female	6.624	16000	vnd.wave	bem	bem
297_2	01	1782543772.jpg	"297_2_01_211013-202112_bem_dcc_elicit_1.wav
"	11	male	8.553	16000	vnd.wave	bem	bem
297_3	02	1782543772.jpg	"297_3_02_211013-202110_bem_9d4_elicit_1.wav
"	12	female	8.598	16000	vnd.wave	bem	bem
297_4	01	1782543772.jpg	"297_4_01_211013-202112_bem_dcc_elicit_2.wav
"	11	male	9.233	16000	vnd.wave	bem	bem
298_0	01	4777133573.jpg	"298_0_01_211013-202249_bem_dcc_elicit_0.wav
"	11	male	5.399	16000	vnd.wave	bem	bem
298_1	02	4777133573.jpg	"298_1_02_211013-202302_bem_9d4_elicit_0.wav
"	12	female	10.05	16000	vnd.wave	bem	bem
298_2	01	4777133573.jpg	"298_2_01_211013-202249_bem_dcc_elicit_1.wav
"	11	male	8.235	16000	vnd.wave	bem	bem
298_3	02	4777133573.jpg	"298_3_02_211013-202302_bem_9d4_elicit_1.wav
"	12	female	8.575	16000	vnd.wave	bem	bem
298_4	01	4777133573.jpg	"298_4_01_211013-202249_bem_dcc_elicit_2.wav
"	11	male	11.366	16000	vnd.wave	bem	bem
299_0	01	3329793486.jpg	"299_0_01_211013-202443_bem_dcc_elicit_0.wav
"	11	male	7.26	16000	vnd.wave	bem	bem
299_1	02	3329793486.jpg	"299_1_02_211013-202521_bem_9d4_elicit_0.wav
"	12	female	6.307	16000	vnd.wave	bem	bem
299_2	01	3329793486.jpg	"299_2_01_211013-202443_bem_dcc_elicit_1.wav
"	11	male	5.921	16000	vnd.wave	bem	bem
299_3	02	3329793486.jpg	"299_3_02_211013-202521_bem_9d4_elicit_1.wav
"	12	female	7.486	16000	vnd.wave	bem	bem
299_4	01	3329793486.jpg	"299_4_01_211013-202443_bem_dcc_elicit_2.wav
"	11	male	9.324	16000	vnd.wave	bem	bem
29_0	01	4859486967.jpg	"29_0_01_210926-162407_bem_72c_elicit_0.wav
"	11	male	5.24	16000	vnd.wave	bem	bem
29_1	02	4859486967.jpg	"29_1_02_210926-162416_bem_81c_elicit_0.wav
"	12	male	4.265	16000	vnd.wave	bem	bem
29_2	01	4859486967.jpg	"29_2_01_210926-162407_bem_72c_elicit_1.wav
"	11	male	8.621	16000	vnd.wave	bem	bem
29_3	02	4859486967.jpg	"29_3_02_210926-162416_bem_81c_elicit_1.wav
"	12	male	4.945	16000	vnd.wave	bem	bem
29_4	01	4859486967.jpg	"29_4_01_210926-162407_bem_72c_elicit_2.wav
"	11	male	7.554	16000	vnd.wave	bem	bem
2_0	01	3090957866.jpg	"2_0_01_210926-144841_bem_72c_elicit_0.wav
"	11	male	6.193	16000	vnd.wave	bem	bem
2_1	02	3090957866.jpg	"2_1_02_210926-144930_bem_81c_elicit_0.wav
"	12	male	7.282	16000	vnd.wave	bem	bem
2_2	01	3090957866.jpg	"2_2_01_210926-144841_bem_72c_elicit_1.wav
"	11	male	5.626	16000	vnd.wave	bem	bem
2_3	02	3090957866.jpg	"2_3_02_210926-144930_bem_81c_elicit_1.wav
"	12	male	9.869	16000	vnd.wave	bem	bem
2_4	01	3090957866.jpg	"2_4_01_210926-144841_bem_72c_elicit_2.wav
"	11	male	8.031	16000	vnd.wave	bem	bem
300_0	01	522700240.jpg	"300_0_01_211013-202734_bem_dcc_elicit_0.wav
"	11	male	5.445	16000	vnd.wave	bem	bem
300_1	02	522700240.jpg	"300_1_02_211013-202723_bem_9d4_elicit_0.wav
"	12	female	5.467	16000	vnd.wave	bem	bem
300_2	01	522700240.jpg	"300_2_01_211013-202734_bem_dcc_elicit_1.wav
"	11	male	7.486	16000	vnd.wave	bem	bem
300_3	02	522700240.jpg	"300_3_02_211013-202723_bem_9d4_elicit_1.wav
"	12	female	7.418	16000	vnd.wave	bem	bem
300_4	01	522700240.jpg	"300_4_01_211013-202734_bem_dcc_elicit_2.wav
"	11	male	11.616	16000	vnd.wave	bem	bem
301_0	01	6981332729.jpg	"301_0_01_211015-223528_bem_9d4_elicit_0.wav
"	11	female	9.891	16000	vnd.wave	bem	bem
301_1	02	6981332729.jpg	"301_1_02_211015-223932_bem_dcc_elicit_0.wav
"	12	male	10.232	16000	vnd.wave	bem	bem
301_2	01	6981332729.jpg	"301_2_01_211015-223528_bem_9d4_elicit_1.wav
"	11	female	6.692	16000	vnd.wave	bem	bem
301_3	02	6981332729.jpg	"301_3_02_211015-223932_bem_dcc_elicit_1.wav
"	12	male	6.42	16000	vnd.wave	bem	bem
301_4	01	6981332729.jpg	"301_4_01_211015-223528_bem_9d4_elicit_2.wav
"	11	female	6.329	16000	vnd.wave	bem	bem
302_0	01	4688199930.jpg	"302_0_01_211015-224241_bem_9d4_elicit_0.wav
"	11	female	4.446	16000	vnd.wave	bem	bem
302_1	02	4688199930.jpg	"302_1_02_211015-224234_bem_dcc_elicit_0.wav
"	12	male	6.261	16000	vnd.wave	bem	bem
302_2	01	4688199930.jpg	"302_2_01_211015-224241_bem_9d4_elicit_1.wav
"	11	female	11.003	16000	vnd.wave	bem	bem
302_3	02	4688199930.jpg	"302_3_02_211015-224234_bem_dcc_elicit_1.wav
"	12	male	7.963	16000	vnd.wave	bem	bem
302_4	01	4688199930.jpg	"302_4_01_211015-224241_bem_9d4_elicit_2.wav
"	11	female	10.368	16000	vnd.wave	bem	bem
303_0	01	4579086425.jpg	"303_0_01_211015-224512_bem_9d4_elicit_0.wav
"	11	female	6.647	16000	vnd.wave	bem	bem
303_1	02	4579086425.jpg	"303_1_02_211015-224507_bem_dcc_elicit_0.wav
"	12	male	6.828	16000	vnd.wave	bem	bem
303_2	01	4579086425.jpg	"303_2_01_211015-224512_bem_9d4_elicit_1.wav
"	11	female	8.598	16000	vnd.wave	bem	bem
303_3	02	4579086425.jpg	"303_3_02_211015-224507_bem_dcc_elicit_1.wav
"	12	male	10.164	16000	vnd.wave	bem	bem
303_4	01	4579086425.jpg	"303_4_01_211015-224512_bem_9d4_elicit_2.wav
"	11	female	9.301	16000	vnd.wave	bem	bem
304_0	01	2249783327.jpg	"304_0_01_211015-224704_bem_9d4_elicit_0.wav
"	11	female	9.052	16000	vnd.wave	bem	bem
304_1	02	2249783327.jpg	"304_1_02_211015-224708_bem_dcc_elicit_0.wav
"	12	male	8.371	16000	vnd.wave	bem	bem
304_2	01	2249783327.jpg	"304_2_01_211015-224704_bem_9d4_elicit_1.wav
"	11	female	9.959	16000	vnd.wave	bem	bem
304_3	02	2249783327.jpg	"304_3_02_211015-224708_bem_dcc_elicit_1.wav
"	12	male	6.511	16000	vnd.wave	bem	bem
304_4	01	2249783327.jpg	"304_4_01_211015-224704_bem_9d4_elicit_2.wav
"	11	female	6.352	16000	vnd.wave	bem	bem
305_0	01	1144874057.jpg	"305_0_01_211015-224944_bem_9d4_elicit_0.wav
"	11	female	6.057	16000	vnd.wave	bem	bem
305_1	02	1144874057.jpg	"305_1_02_211015-224935_bem_dcc_elicit_0.wav
"	12	male	6.602	16000	vnd.wave	bem	bem
305_2	01	1144874057.jpg	"305_2_01_211015-224944_bem_9d4_elicit_1.wav
"	11	female	11.684	16000	vnd.wave	bem	bem
305_3	02	1144874057.jpg	"305_3_02_211015-224935_bem_dcc_elicit_1.wav
"	12	male	10.98	16000	vnd.wave	bem	bem
305_4	01	1144874057.jpg	"305_4_01_211015-224944_bem_9d4_elicit_2.wav
"	11	female	11.139	16000	vnd.wave	bem	bem
306_0	01	6340723441.jpg	"306_0_01_211015-225205_bem_9d4_elicit_0.wav
"	11	female	5.535	16000	vnd.wave	bem	bem
306_1	02	6340723441.jpg	"306_1_02_211015-225209_bem_dcc_elicit_0.wav
"	12	male	7.418	16000	vnd.wave	bem	bem
306_2	01	6340723441.jpg	"306_2_01_211015-225205_bem_9d4_elicit_1.wav
"	11	female	9.279	16000	vnd.wave	bem	bem
306_3	02	6340723441.jpg	"306_3_02_211015-225209_bem_dcc_elicit_1.wav
"	12	male	4.9	16000	vnd.wave	bem	bem
306_4	01	6340723441.jpg	"306_4_01_211015-225205_bem_9d4_elicit_2.wav
"	11	female	12.614	16000	vnd.wave	bem	bem
307_0	01	3422394336.jpg	"307_0_01_211015-225436_bem_9d4_elicit_0.wav
"	11	female	4.787	16000	vnd.wave	bem	bem
307_1	02	3422394336.jpg	"307_1_02_211015-225409_bem_dcc_elicit_0.wav
"	12	male	5.83	16000	vnd.wave	bem	bem
307_2	01	3422394336.jpg	"307_2_01_211015-225436_bem_9d4_elicit_1.wav
"	11	female	9.823	16000	vnd.wave	bem	bem
307_3	02	3422394336.jpg	"307_3_02_211015-225409_bem_dcc_elicit_1.wav
"	12	male	10.685	16000	vnd.wave	bem	bem
307_4	01	3422394336.jpg	"307_4_01_211015-225436_bem_9d4_elicit_2.wav
"	11	female	5.694	16000	vnd.wave	bem	bem
308_0	01	3561130207.jpg	"308_0_01_211015-225701_bem_9d4_elicit_0.wav
"	11	female	4.991	16000	vnd.wave	bem	bem
308_1	02	3561130207.jpg	"308_1_02_211015-225701_bem_dcc_elicit_0.wav
"	12	male	6.897	16000	vnd.wave	bem	bem
308_2	01	3561130207.jpg	"308_2_01_211015-225701_bem_9d4_elicit_1.wav
"	11	female	10.232	16000	vnd.wave	bem	bem
308_3	02	3561130207.jpg	"308_3_02_211015-225701_bem_dcc_elicit_1.wav
"	12	male	8.462	16000	vnd.wave	bem	bem
308_4	01	3561130207.jpg	"308_4_01_211015-225701_bem_9d4_elicit_2.wav
"	11	female	7.963	16000	vnd.wave	bem	bem
309_0	01	4656549774.jpg	"309_0_01_211015-225834_bem_9d4_elicit_0.wav
"	11	female	10.141	16000	vnd.wave	bem	bem
309_1	02	4656549774.jpg	"309_1_02_211015-225831_bem_dcc_elicit_0.wav
"	12	male	6.738	16000	vnd.wave	bem	bem
309_2	01	4656549774.jpg	"309_2_01_211015-225834_bem_9d4_elicit_1.wav
"	11	female	8.825	16000	vnd.wave	bem	bem
309_3	02	4656549774.jpg	"309_3_02_211015-225831_bem_dcc_elicit_1.wav
"	12	male	8.19	16000	vnd.wave	bem	bem
309_4	01	4656549774.jpg	"309_4_01_211015-225834_bem_9d4_elicit_2.wav
"	11	female	8.984	16000	vnd.wave	bem	bem
30_0	01	511819129.jpg	"30_0_01_210926-162723_bem_72c_elicit_0.wav
"	11	male	5.286	16000	vnd.wave	bem	bem
30_1	02	511819129.jpg	"30_1_02_210926-162839_bem_81c_elicit_0.wav
"	12	male	6.511	16000	vnd.wave	bem	bem
30_2	01	511819129.jpg	"30_2_01_210926-162723_bem_72c_elicit_1.wav
"	11	male	7.645	16000	vnd.wave	bem	bem
30_3	02	511819129.jpg	"30_3_02_210926-162839_bem_81c_elicit_1.wav
"	12	male	5.195	16000	vnd.wave	bem	bem
30_4	01	511819129.jpg	"30_4_01_210926-162723_bem_72c_elicit_2.wav
"	11	male	11.253	16000	vnd.wave	bem	bem
310_0	01	3328646934.jpg	"310_0_01_211015-230018_bem_9d4_elicit_0.wav
"	11	female	5.694	16000	vnd.wave	bem	bem
310_1	02	3328646934.jpg	"310_1_02_211015-230020_bem_dcc_elicit_0.wav
"	12	male	6.579	16000	vnd.wave	bem	bem
310_2	01	3328646934.jpg	"310_2_01_211015-230018_bem_9d4_elicit_1.wav
"	11	female	12.069	16000	vnd.wave	bem	bem
310_3	02	3328646934.jpg	"310_3_02_211015-230020_bem_dcc_elicit_1.wav
"	12	male	6.715	16000	vnd.wave	bem	bem
310_4	01	3328646934.jpg	"310_4_01_211015-230018_bem_9d4_elicit_2.wav
"	11	female	9.551	16000	vnd.wave	bem	bem
311_0	01	4941360966.jpg	"311_0_01_211015-230202_bem_9d4_elicit_0.wav
"	11	female	6.193	16000	vnd.wave	bem	bem
311_1	02	4941360966.jpg	"311_1_02_211015-230208_bem_dcc_elicit_0.wav
"	12	male	10.368	16000	vnd.wave	bem	bem
311_2	01	4941360966.jpg	"311_2_01_211015-230202_bem_9d4_elicit_1.wav
"	11	female	9.438	16000	vnd.wave	bem	bem
311_3	02	4941360966.jpg	"311_3_02_211015-230411_bem_dcc_elicit_1.wav
"	12	male	9.369	16000	vnd.wave	bem	bem
311_4	01	4941360966.jpg	"311_4_01_211015-230202_bem_9d4_elicit_2.wav
"	11	female	9.891	16000	vnd.wave	bem	bem
312_0	01	2491097111.jpg	"312_0_01_211015-230405_bem_9d4_elicit_0.wav
"	11	female	7.781	16000	vnd.wave	bem	bem
312_1	02	2491097111.jpg	"312_1_02_211015-231429_bem_dcc_elicit_0.wav
"	12	male	7.94	16000	vnd.wave	bem	bem
312_2	01	2491097111.jpg	"312_2_01_211015-230405_bem_9d4_elicit_1.wav
"	11	female	6.012	16000	vnd.wave	bem	bem
312_3	02	2491097111.jpg	"312_3_02_211015-231429_bem_dcc_elicit_1.wav
"	12	male	7.94	16000	vnd.wave	bem	bem
