image,image_id,speaker_id,gender,duration,sample_rate,audio_format,recording_lang,native_lang,bem_transcription,eng_translation
12666_2,6201072279.jpg,11,male,10.005,16000,vnd.wave,bem,bem,Nimbona fye cilepala ukuti abana nakwe bacilamwesha fye ukujmona nga kuti apunda atemwa efyo engacicita nga cakuti balimweseshe ukumuma sando.,I have seen. It seems the friends were just playing with him to see his reaction when they threaten him with a hammer.
12666_3,6201072279.jpg,12,male,9.12,16000,vnd.wave,bem,bem,Nomba boi naumona ifyo umunabo uyu uli kunuma alebalolesha? Mona Lolekesha!,But have you seen how this friend of theirs behind is? Look closely.
12666_4,6201072279.jpg,11,male,9.143,16000,vnd.wave,bem,bem,Nimbona fye muntu wandi nakwe nakwatako icela ico ekete muminwe yakwe alelolea fye umunakwe nga apwisha nakwe amubolemo.,I have seen that he also has a metal in his hands. He is just waiting for the friends to finish so that he also hits him with it.
12667_0,3514194772.jpg,11,male,13.022,16000,vnd.wave,bem,bem,Boi nshalata monapo imbwa yamusango uyu mu bumi bwandi mona fye ifyo caina kabili balacilisha bwino nga kanwa kena teti ulande. Kabili Mona fye umucila ne langi lintu cikwete.,"My friend, I have never seen such a dog in my life. Just look at how fat it is, it is well fed an has a huge mouth. Just look at the tail and look at it's colour."
12667_1,3514194772.jpg,12,male,14.678,16000,vnd.wave,bem,bem,Nincimona ici icibwa boi ala cisuma calinenepa kabili calina mona fye amatobo elyo no mutwe ulemoneka kwati kana ka ng'ombe iyilume.,"Yes I have seen. It looks very big and very nice. Just looks at the cheeks and they head, it looks like a small cow."
12667_2,3514194772.jpg,11,male,10.413,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12667_3,3514194772.jpg,12,male,10.64,16000,vnd.wave,bem,bem,Ee walungika ala iyim imbwa naikwata na cimo mu mukoshi ica fita nakalimo eco ba bonfya pakuikakila. Nomba naumona ifyo icende ilemoneka?,Yes you are right and this dog has something in the neck where they connect it's leash. But have you seen how the place is looking?
12667_4,3514194772.jpg,11,male,7.872,16000,vnd.wave,bem,bem,Isuma mune kabili balaiwamya bwino kabili balibyala no tufyani utulemoneka utusuma kabili utwalelema.,This place is very nice and well mantained and it has green beautiful grass.
12668_0,6105998656.jpg,11,male,12.273,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12668_1,6105998656.jpg,12,male,12.205,16000,vnd.wave,bem,bem,Nimumona uyu shitata ala aleunfwisha ubulanda kabili aleunfwisha uluse alelele fye nakontama elyo apa ni pa kasuba. Bushe naumona?,I have seen this man. He is just lying there looking sad and bending in the sun. Have you seen him?
12668_2,6105998656.jpg,11,male,9.664,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12668_3,6105998656.jpg,12,male,14.61,16000,vnd.wave,bem,bem,Nakalimo nga twaloleskesha kuti aba lishilu nomba ni filya fye ifyakutila ishilu balalisambika elyo ifya kufwala fwena balaliwashisha efyo lilemonekealko bwino.,"If we look closely, this person could be mad but they just bathe him and wash his clothes for him that is why he is looking like this."
12668_4,6105998656.jpg,11,male,10.64,16000,vnd.wave,bem,bem,Awe nobe tapena iyo kumona fye ifyo alemoneka nangu cakutila umwenfu ulemulangila ukuti alipena tapena lelo muntuntula kuli fye ifimusakamike.,"No he is not mad. Just looks at how he is looking. Though the beard makes him look like a mad person he is not, there is just something bothering him."
12669_0,3388563134.jpg,11,male,12.16,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12669_1,3388563134.jpg,12,male,11.729,16000,vnd.wave,bem,bem,"Nimumona uyu umukashana elyo pa kwimba naikata necisoselo, ukuboko kumbi naikata napacifuba nakalimo ulwimbo aleimba lwa bulanda.","I have seen this young woman, she is holding the microphone in one hand as she is singing and the other hand is on her chest. Maybe she is singing a sad song."
12669_2,3388563134.jpg,11,male,11.207,16000,vnd.wave,bem,bem,Cishinka boi walanda limbi efyo cipalile kabili balemwafwako ukufumya iciunda ukubonfya ifilimba fya nsale elyo naba banjo,It is true that is what it looks like and they are helping her sing using guitars and stringed instruments.
12669_3,3388563134.jpg,12,male,9.233,16000,vnd.wave,bem,bem,Kuli umulumendo uli mupepi nankwe nabakashana abalelisha ifilimba nomba umulumendo nakwatako na cimo ico alelisha kukanwa. Bushe naumona?,"There is a young man near her young women who are playing instruments, but the young man has something he is playing with his mouth. Have you seen"
12669_4,3388563134.jpg,11,male,9.029,16000,vnd.wave,bem,bem,Nimbona ico alelisha cilefumya iciunda icisuma kabili na mu cukulwa bali cisuma icine cine kabili balicipenta bwino.,I have seen and his instrument is producing a very nice sound and this building they are in is very nice and very well painted.
12670_0,2649056692.jpg,11,male,10.164,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12670_1,2649056692.jpg,12,male,14.792,16000,vnd.wave,bem,bem,Elyo umwana uyu alicenjela wamushinku fye uonono nga ni bambi nga nafilila fya yasamuna na mukanwa nomba kena nakatalala elyo kalesekelela nokusekelela.,This child is very young but very intelligent. Others would have been crying with their mouths open but it is just quiet and happy.
12670_2,2649056692.jpg,11,male,11.207,16000,vnd.wave,bem,bem,Ee kalesekelela kabili nabakabikila ne cilubi icilemoneka ne langi lya mutuntula naco icilubi nacimwentula. Bushe naucimona?,It is happy and they have given it a yellow smilling doll to play with. Have you seen?
12670_3,2649056692.jpg,12,male,8.099,16000,vnd.wave,bem,bem,Nincimona ici icilubi calikwata nemi cene hehee elo ni ntemwa ifyo umpando ulemoneka wee!,"I have seen this doll and it even has missing teeth, and I love how that chair is looking."
12670_4,2649056692.jpg,11,male,8.848,16000,vnd.wave,bem,bem,Ala baliupanga bwino uyu umupando ulemoneka bwino kabili baliposeleko sana amano kabili ne ndalama baposelepo pakushita shali shingi.,This chair is beautiful and was well made. The creater of it must have put in a lot of effort and the who who but just have spent a lot of money on it.
12671_0,4701941908.jpg,11,male,11.116,16000,vnd.wave,bem,bem,Boi somone kwaba incede isha yemba kabili ishisuma icakutila nga walileko kuti wamona kwati uli mu paradaise soimwene we mwine.,My friend come and see. There are beautiful places on this earth such that if you went there you would think you are in paradise. Come and see for yourself.
12671_1,4701941908.jpg,12,male,14.951,16000,vnd.wave,bem,bem,Ala iyi incende isuma icine cine elyo akamwana akamwaice akamukashana nakekala nakapeteka na molu kalelilapo na fimo ifyapala kwati ni ice cream.,"This place is nice and a young girl is seated, folding her legs and is eating something that looks like ice cream."
12671_2,4701941908.jpg,11,male,11.933,16000,vnd.wave,bem,bem,Cishinka naikala opo babumba icabulungana elo pambali yakwe pali cimo icakwenseshako umwana kabili mukati muli umwana pantu utumolu tulemoneka.,It is true she is sitting on something round and there is a plem on her side with a baby in it because the feet are visible.
12671_3,4701941908.jpg,12,male,13.589,16000,vnd.wave,bem,bem,Ee uyu umwana umukashana uwacaice eo bashilile umwana uyu babikile muli aka akakwensha nyina alemoneka kwati euyu ulekopa icikope.,Yes they have left this baby in the plem with this young girl this woman taking pictures looks like is the mother.
12671_4,4701941908.jpg,11,male,13.317,16000,vnd.wave,bem,bem,Kabili uku kwine ku ncede mukati mwilinga muli abantu elo panse apekele uyu umwaice apabulungana nababikapo ne beseni umuli amaluba aya mutuntula.,"Inside the fence of this place, there are people. And outside where this child is on the round thing, there is also a dish with yellow flowers in it."
12672_0,1595300147.jpg,11,male,12.205,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12672_1,1595300147.jpg,12,male,14.361,16000,vnd.wave,bem,bem,Iyeee kushusha icitekwa ifi nangula ifyani tafyafina tefyo afwile alonga nafifulisha elyo twabikapo no mubili wakwe awe kwena icinama nacinaka.,This is abusing the animal. Even though grass is not heavy this is not how you are supposed to load. It is too much. And then we add his weight on top of that. The animal is tired.
12672_2,1595300147.jpg,11,male,8.212,16000,vnd.wave,bem,bem,Cishinka sana nacinaka kumona fyue ifyo cikonteme nacikontaminina panshi elyo cile-enda kutali uko bafumine mune.,"Yes it is tired, you can tell by the way it is walking while bending down. They came Frome somewhere far."
12672_3,1595300147.jpg,12,male,11.774,16000,vnd.wave,bem,bem,Elyo uyu kabalwe musuma nicifye balemusunga uwafiko alikwata namasko ayabuta ala nalitemwa  uyu kabalwe wamusango ifi,This horse is very nice it's just that it is kept dirty. I love such horses with white fur.
12672_4,1595300147.jpg,11,male,8.485,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12673_0,5918840.jpg,11,male,11.253,16000,vnd.wave,bem,bem,Muntu wandi somone abashacindika ubumi uyu muntu cilepala ukuti tatemwa ubumi bwakwe aleangala ne mboo elyo iyi imbo-o ikali icine cine,My friend come and see someone who has no respect for life. it seems he doesn't love live because he is playing with a boo and this boo looks fierce.
12673_1,5918840.jpg,12,male,11.162,16000,vnd.wave,bem,bem,Nimbona uyu muntu tatemwa ubumi bwakwe nomba nakalimo alisambilishiwa ifyakwangala ne ci icinama pantu kuti camukontola amafupa.,I have seen that this person doesn't respect life. Maybe he had been trained to play with this animal otherwise it would break his bones.
12673_2,5918840.jpg,11,male,9.664,16000,vnd.wave,bem,bem,Tekuti tuapape boi cilepala ukuti uyu muntu kale batendeka ukwangala ne ci icinama kabili baciba mucibansa emo bacilapepekana neiyi imboo.,We can't be surprised. It looks like this person has been playing with this animal for a long time and they were in a ground that is where they were playing with the animal from.
12673_3,5918840.jpg,12,male,10.164,16000,vnd.wave,bem,bem,Nomba naumona ifyo afwele iwe? Ah! Filesekesha we! Mona akatoloshi ifyo kekete kwati kamukashana.,But have you seen what the person is wearing? it is funny. The trousers is tight like it is for a woman.
12673_4,5918840.jpg,11,male,7.872,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12674_0,1377428277.jpg,11,male,13.136,16000,vnd.wave,bem,bem,"Boi somone shitata ifyo aleposa amasha, nakontama kabili nashana icine cine, icakutila umukashana naiminina no mwana muli pulemu kabili alelolesha. ",Come and see this man. He has bent and is dancing such that a woman with the child in the plem is watching.
12674_1,1377428277.jpg,12,male,13.567,16000,vnd.wave,bem,bem,Takonteme fye uyu shitata lolekesha nakwata icilimba ca nsale muminwe yakwe ico alelisha elyo kukanwa nakwata nacimbi ico alelisha icapala pinchu.,This man is not just bending but also has a stringed instrument in his hands that he is playing and he is playing something that looks like a whistle in his mouth.
12674_2,1377428277.jpg,11,male,8.893,16000,vnd.wave,bem,bem,"Cishinka sana elo napapako nacimo mumusana mumwakwe elo nafwala akasote, mumbali yakasote muli fwaka.",It is true and he has something around his waist and is wearing a hat that has a cigarette on the side.
12674_3,1377428277.jpg,12,male,10.799,16000,vnd.wave,bem,bem,"Elo iyi incende nakufula abantu icine cine nangula cakutila bushiku, abantu baletamba aba balelishe filimba.",There is a lot of people in this place even though it is in the night. People are watching these playing instruments.
12674_4,1377428277.jpg,11,male,8.802,16000,vnd.wave,bem,bem,"Elo kabili uyu shitata uuleshana apa tali eka ali naumbi uulelisha icilimba ca nsaale, nafwala namagalashi ayakalamba.",This man dancing is not alone but is with another playing a stringed instrument and is wearing big glasses.
12675_0,1466307489.jpg,11,male,13.045,16000,vnd.wave,bem,bem,"Abalumendo bane bali pamulimo kabili nabafwala ifilelangilila ukuti bali pamulimo, ekutila ifyamacungwa macungwa ifyo bafwele kumuulu kabili nabafwala nefyakucinga kumutwe bushe naubamona?",Four men are working and are w=earing orange worksuits and they are wearing helmets.
12675_1,1466307489.jpg,12,male,12.273,16000,vnd.wave,bem,bem,"Nimbamona aba bashitata elyo balebutukila ukuya mukwafwilisha uyu uuli muli motoka pantu motoka yakwe ilefwaya ukufulamuka, nakalimo naifulamuka nokufulamuka.",I have seen these men and they are looking like they are rushing to help the one in the vehicle because it looks like it flipped.
12675_2,1466307489.jpg,11,male,9.71,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12675_3,1466307489.jpg,12,male,13.635,16000,vnd.wave,bem,bem,"Ee, nakalimo uyu namutekenya bacilacimfyanya, nomba umusebo tawaba bwino, mwliba ifilindi ifingi elo itaila limo lyaingila mucilindi.",It looks like this driver was in a race but the road is has potholes so one tire entered into a dich.
12675_4,1466307489.jpg,11,male,9.596,16000,vnd.wave,bem,bem,"Nshishibenga cakutila balakumanisha ukutinta uyu namutekenya, pantu alemoneka fye uwafine cine cine, ala calabipa nga bafilwa.","I'm not sure if they will manage to pull out this driver because he looks heavy, and it will be bad if he died."
12676_0,427430186.jpg,11,male,9.664,16000,vnd.wave,bem,bem,"Umukashana uwamishishi ishitali alesheta cungamu kabili panuma yakushete aiputa, bushe naumona?",A young woman is chewing gum and blowing it. Have you see?
12676_1,427430186.jpg,12,male,9.664,16000,vnd.wave,bem,bem,"Ee, nimumona uyu umukashana nakwata cungamu elyo nakwata ne mishishi ishitali sana ala alemoneka bwino.",Yes I have.  This woman has gum and she also had long hair and she looks amazing.
12676_2,427430186.jpg,11,male,8.507,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12676_3,427430186.jpg,12,male,8.938,16000,vnd.wave,bem,bem,"Iyo, umu ali nimumuputule icibumba cilemoneka icabuuta kabili icayemba, takuliko nefiko ifili fyonse.","No, This is inside a room. The wall looks white and clean with no dirt on it."
12676_4,427430186.jpg,11,male,7.623,16000,vnd.wave,bem,bem,"Ca cine, cilemoneka ukutila alitemwa fye ukusheta cungamu elyo ilyo asheta alitemwa ukupuuta cungamu.","It is true, it looks like she likes chewing gum and blowing it."
12677_0,3760793412.jpg,11,male,8.643,16000,vnd.wave,bem,bem,"Uyu umufyashi umwanakashi alikose cine cine pabafyashi bonse, bushe naumona ifyo bacitile kubanabo bakwe?",This female parent is the strongest of all the parents. Have you seen seen what her fellow parents have done?
12677_1,3760793412.jpg,12,male,11.411,16000,vnd.wave,bem,bem,"Nimbona, elo nimpoopa pantu naimya abana bakwe bonse babili pamuku umo akamulumendo nakamukashana nakalimo aba nibampundu.","I have seen and she has a lot of muscle because she is lifting both the children at once, the boy and the girl. Maybe these two are twins."
12677_2,3760793412.jpg,11,male,9.483,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12677_3,3760793412.jpg,12,male,10.821,16000,vnd.wave,bem,bem,"Elyo abantu nabafula abali uku, nabafule icine cine, nakalimo nabayapo mukutamba fimo pantu kuntashi kulemoneka kwati kuli icisebele.","They are lots of people here, it's like they are watching something because there seems to be a stage in front."
12677_4,3760793412.jpg,11,male,9.415,16000,vnd.wave,bem,bem,Cishinka ala kuli umulongo wabantu cilepala ukutila kuli umo uwishile uuli pacisebele eulya umwene bakambatike pafipepala.,It is true there is a crowd of people that has come. It is like there is a famous person on the stage that has come and is the one that has been stuck ok the posters.
12678_0,3088922727.jpg,11,male,14.157,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12678_1,3088922727.jpg,12,male,8.78,16000,vnd.wave,bem,bem,"Aba bantu balitemwane icine cine elo baikale myake iingi, nga ninakulu bantu moneni fye ifyo alemoneka ne nsansa namwentula.","These people love each other very much and they have been together for a long time. If it is the old woman, she looks very happy because she is smilling."
12678_2,3088922727.jpg,11,male,7.033,16000,vnd.wave,bem,bem,"Elyo lintu amwentwile umulume wakwe nabika nafwaka kukanwa kakwe, elo aloleshe umukashi wakwe.","As she is smilling, the husband has held a cigarette to his mouth and is looking at the wife."
12678_3,3088922727.jpg,12,male,11.275,16000,vnd.wave,bem,bem,"Cishinka, elyo shitata alikwate mfwi, nafwala nakasote akafiita, nintemwa utumagalashi tuntu afwele.","Very true, and this man has white hair and is even wearing a black hat. I love the glasses he is wearing."
12678_4,3088922727.jpg,11,male,8.53,16000,vnd.wave,bem,bem,Elo cipalile ukutila baciisa peshitolo elyo bapwisho kulya baletuushako pakutila bengatendeka ubulendo bwabo.,And it's like they were eating at a store and now they are done and just resting a bit before they can start off.
12679_0,4846544688.jpg,11,male,14.043,16000,vnd.wave,bem,bem,"Boi somone ubusanso buli uku, nshishibe nga busanso kuli umuntu umo nafule shati kabili mumusana wakwe muli umulopa weka weka, bushe mulopa uyu nangu aishingile fye?","Hey come and looks at this accident! I don't know if it's an accident or not, one man is shirtless and has blood around his waist. Is that blood or just something he has smeared?"
12679_1,4846544688.jpg,12,male,11.57,16000,vnd.wave,bem,bem,"Awe cilemoneka kwati temulopa uyu, ifi fintu fye ifyakashika ifyo aciikuba, nomba lintu abomba fyaisapanga kwati mulopa.","No it not blood, it's like he had something red on him and when became wet it started looking like blood."
12679_2,4846544688.jpg,11,male,8.076,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12679_3,4846544688.jpg,12,male,10.912,16000,vnd.wave,bem,bem,"Iwe, mona naimwe! Tapalipo ifilonda apa, balesefya fye taumwene ati nabafwala ifyapalana nabantu bambi abaletamba icangalo cimbi icilecitika uku kuntashi?",Look closely! There are no wounds there. They are just celebrating. Can't you see that they are wearing similar clothes and others are watching some game in front?
12679_4,4846544688.jpg,11,male,9.664,16000,vnd.wave,bem,bem,"Ah! niwe wasosa kanshi ine mbwene kwati mulopa, elo ukukwine nabafula kaili nabalongana, cilepala ukuti nakuwama sana.",You have spoken! I thought it is blood. And there are a lot of people gathered here it seems like there is something interesting going on.
12680_0,4433821033.jpg,11,male,11.116,16000,vnd.wave,bem,bem,Uwacilumendo nayapo kumo ukwaba sana imfula mabwe kaili nasenda necakutelelapo pa mfula mabwe bushe naumona ifyo aletelela?,A young man has gone some place where there is snow and has carried something to slide on the snow with. Have you seen?
12680_1,4433821033.jpg,12,male,10.3,16000,vnd.wave,bem,bem,"Nimumona uyu umulumendo, aletentemuka ukufuma palupili ukutentemukila panshi, elyo nafwala nefyakufwala ifyatikame cine cine.",I have seen. He is sliding from the top of the mountain to below and he is wearing warm clothes.
12680_2,4433821033.jpg,11,male,8.235,16000,vnd.wave,bem,bem,Cishinka sana nafwale fintu ifyakaba sana pantu kuncende ekalila kwalitalala sana kumonfye nefyo afwele.,Yes he is wearing very warm clothes because he is in a very cold place.
12680_3,4433821033.jpg,12,male,13.476,16000,vnd.wave,bem,bem,"Nimbona ine ifyo afwele, nafwala ifyatikama, elyo nintemwa ifyo amalangi yalemoneka bwino nafwala kumuulu abikako icamakumbi makumbi kunshi abikako icakatapa katapa.",yes I have seen what he is wearing. I just love the colors. He is wearing blue on top and green below.
12680_4,4433821033.jpg,11,male,9.664,16000,vnd.wave,bem,bem,CIshinka sana elo uku kwine takulemoneka bwino bwino tatwishibe noko aleya mukutulukila lelo ico twishibe cakuti aletelela pamfula mabwe.,It is true. And this place is not very clear and we can't see where he is going. All we know is he is sliding on small.
12681_0,4753414852.jpg,11,male,13.113,16000,vnd.wave,bem,bem,"We cikuulwa ulawama we! Elo nefyo akasuba kasanikepo kalemoneka kwati telubuto lwakashuba, kwati lilaiti fye basanikepo ubushiku, bushe boi naucimone ci?","What a beautiful building! And the way the sun is shining, it just looks like a light bulb in the night have you seen?"
12681_1,4753414852.jpg,12,male,8.167,16000,vnd.wave,bem,bem,Nimbona boi balicikuula bwino kabili bacikuula namabuloko ayakosa kumonafye ifyo cilemoneka.,I have seen. It is well built with very strong blocks.
12681_2,4753414852.jpg,11,male,11.343,16000,vnd.wave,bem,bem,"Cishinka, elo panse ya ici icikuulwa kuli nanamayo uulebikapo amaluba ayakshika, bushe ulemona kwati ici cikuulwa cibomba mulimo nshi?",You are right. And there is a woman outside this building putting red flowers. What do you think this building is for?
12681_3,4753414852.jpg,12,male,9.006,16000,vnd.wave,bem,bem,"Ici cikuulwa bacibomfya ukpepelamo munshila imbi kuti twatila litempele, kumonafye iminshi shibili.",This is where people come to worship. It is a temple. You can tell from the two entrances.
12681_4,4753414852.jpg,11,male,10.436,16000,vnd.wave,bem,bem,"Nimbona, naulungika, nimbona naine, elyo panse yaici icikuulwa palibe ncenshi ishikalamba icine cine ishili shine.",You are right and there are for very big pillars outside this building.
12682_0,3106022785.jpg,11,male,12.16,16000,vnd.wave,bem,bem,"Umukashana ali mumputule no mwana wakwe elo alemwangasha, nomba mona ifyo asekelele lintu alemwangasha, bushe ulemona kwati ni nyina yu?",A young woman is in a room playing with a child and she is very happy. Do you think she is the mother?
12682_1,3106022785.jpg,12,male,11.525,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12682_2,3106022785.jpg,11,male,14.361,16000,vnd.wave,bem,bem,"CIshinka, alemoneka wancito yu, nomba umwana alimutemwa, nakalimo nifi eusangwa nankwe lyonse, kumonafye ifyo balemfwana.","You are right, she looks like she is the maid. But the child loves her because they are mostly together, you can tell by their chemistry."
12682_3,3106022785.jpg,12,male,8.643,16000,vnd.wave,bem,bem,"Elo umwana talila nokulila apofye balibeleshanya noyu wancito, alimutemwa amusenda ukuti mwana wakwe.",The child doesn't even cry when with the maid because it is used. And the maid loved the child just like her own.
12682_4,3106022785.jpg,11,male,14.361,16000,vnd.wave,bem,bem,"Nintemwa nefyo uyu umwana umwaume bamufwalike, nabamufwalika icapala kwati cisote icakwata namatwi ayakalamba, nacifimba umubili onse ukufuma kumutwe ukufika kunshi.",He is wearing something that looks like a hat and has ears. It is a wanzie covering his entire body from the feet to the head.
12683_0,1438580125.jpg,11,male,13.272,16000,vnd.wave,bem,bem,"Uuhmm, nga finshi filecitika uku? Boi bushe kuti watila finshi filecitika uku? Ine ndemoneko fye abantu kwati balebomba we.","What is happening here. Friend, what do you think is happening here? I can only see people working."
12683_1,1438580125.jpg,12,male,8.825,16000,vnd.wave,bem,bem,"Mune bali pancito, kabili apa epakampani kabo epo babombela, kumonafye ifyo bafwele ifilelangilila ukuti bali pancito.",They are working and they are at their company.  You can tell by their work suits.
12683_2,1438580125.jpg,11,male,11.026,16000,vnd.wave,bem,bem,"Naulungika, elyo aka kampani bapanga amawilo yamotoka, pantu panse nabayatantika ayengi icine cine.",And this company makes car tires because a lot of them are on diplsplay outside.
12683_3,1438580125.jpg,12,male,6.76,16000,vnd.wave,bem,bem,Cishinka sana walanda aka akampani kapanga amawilo yamotoka atemwa amawilo yafituukutuuku.,You are right this company makes car tires or motorcycle tires.
12683_4,1438580125.jpg,11,male,14.769,16000,vnd.wave,bem,bem,"Elyo nga nalolesha sana kuli kwati ukulefuke cushi,kulefume cushi pantu pakati apa apali umulumendo pali icushi icilefuka nakalimo baleocapo fimo, bushe naucimona?","And if I look closely it seems as if there is smoke coming from the middle of where that young man is coming from, it seems they are burning something. Have you seen the smoke?"
12684_0,2353995765.jpg,11,male,9.846,16000,vnd.wave,bem,bem,"Boi mona aba abalumendo bali mucikuulwa cabwalwa baleyumfwishako bwino, elyo nabasekelela nabasangalala.","Friend, these people are in a bar and they are happy and enjoying themselves."
12684_1,2353995765.jpg,12,male,11.842,16000,vnd.wave,bem,bem,"Nifyo fine walanda bali mucikuulwa icabwalwa kaili balenwako no mwangashi, lelo ebo ndemona abalenwafye nibatatu bushe naumwenekesha?",You are right they are in a bar and are drinking women And I can see three people drinking have you seen?
12684_2,2353995765.jpg,11,male,9.029,16000,vnd.wave,bem,bem,"Ee, nimbamona, batatu fye ebalenwa umwangashi, nakalimo aba batatu tabanwa nangula baleicaila fye",I have seen that only three are drinking. Maybe these three others do not drink or they are just feeling shy.
12684_3,2353995765.jpg,12,male,8.712,16000,vnd.wave,bem,bem,"Cilepala ukuti nabanwa, lelo umwangashi wabo wena naupwa, icisheleko fye kulasekelela nolashimika.",It seems as if they have finished their wine and so they are just seated and chatting with the friends.
12684_4,2353995765.jpg,11,male,10.958,16000,vnd.wave,bem,bem,"Elo incende iyi boi, ilemoneka bwino, yalikwata amalaiti ayaka bwino sana, yaleaka ifyakashika, kashika filya.",And this place have very nice lights that appear reddish when they are on.
12685_0,3897909602.jpg,11,male,10.867,16000,vnd.wave,bem,bem,"Muntu wandi mona, uko aba bantu baleangalila pali bemba, elyo iyi bemba naikwata amabimbi ayakalamba bushe tetibanwine?","Look at these people playing at the sea, and this see has big waves. Any they drown?"
12685_1,3897909602.jpg,12,male,8.53,16000,vnd.wave,bem,bem,NOT PLAYING,NOT PLAYING 
12685_2,3897909602.jpg,11,male,9.982,16000,vnd.wave,bem,bem,"Cishinka nausosa kaili nabakwata uto baleninapo utwapala kwati tumapulanga utulebafwa ukutantala pamabimbi, bushe naumona ifyo umumana ulemoneka?",You are right and they have surfing boards so that they can surf on the waves. Have you seen how this river is looking?
12685_3,3897909602.jpg,12,male,11.593,16000,vnd.wave,bem,bem,"Uyu umumana boi walipabuka icine cine kabili ukalamba, icakutila nga cakuti nalikutweleko uku kuntu tekuti usambe nokusamba kuti wanwina.","The river is very big and very wide such that if I took you there you can't swim, but you can drown."
12685_4,3897909602.jpg,11,male,11.774,16000,vnd.wave,bem,bem,"Awe naiwe nalishiba ukusamba wilambwenamo, nomba mona kululamba lwa mumana kuli namayanda, kwalitantama amayanda ayengi icine cine.","Do not look down on me, I know how to swim. Now look at the sea shore, There are a lot of vehicles lined up there."
12686_0,3542176488.jpg,11,male,8.689,16000,vnd.wave,bem,bem,"Boi somone amasha yantu watemwa ukushana, yalya yene wibila, mone fyo baleshana, kuti washana naiwe?","Friend come and look at your favourite dance, the one where you go down low. Look at how they are dancing, can you do it?"
12686_1,3542176488.jpg,12,male,7.464,16000,vnd.wave,bem,bem,"Icaanguka fye ngo kunwa nga menshi naiwe, tafyashupe fi, walaba shani emasha tushana cila bushiku aya.",That is as easy as drinking water. This is easy. Are you forgetting that this is how we dance everyday?
12686_2,3542176488.jpg,11,male,9.937,16000,vnd.wave,bem,bem,"Awe namona, ukansambilisheko bushiku bumo, nomba bushe naumona ifyo ici icikuulwa cilemoneka icilifye kunuma yabo?","I have seen, you should teach me one day. But have you seen how the building behind them is looking?"
12686_3,3542176488.jpg,12,male,8.349,16000,vnd.wave,bem,bem,"Nincimona boi, cilemoneka bwino elo napeminina no muntu, balicipenta ne langi ilyafiita elo balembapo nefyebo.",I have seen my friend and it looks like there is even someone standing on it. It is painted in black and they have written something on it
12686_4,3542176488.jpg,11,male,10.504,16000,vnd.wave,bem,bem,"Elo namona boi, nshacimona ukutila paliko nefilembelweko napalembwa ukutila Rusell elo lwamupepi pali ne shitolo umo bashitishe fyakufwala.","That is when I have seen. I didn't notice that there was the word ""Russel"" written on it. And there is a store nearby whey they sell clothes."
12687_0,7005944799.jpg,11,male,10.141,16000,vnd.wave,bem,bem,"Iye, uyu balamwipaya kuli bakapokola, boi somone ifyo bakapokola batantenye uyu umulumendo katwishi nefyo acitile.",Oh no! The cops will kill him. Come and see how they are carrying him. I wonder what he has even done.
12687_1,7005944799.jpg,12,male,9.664,16000,vnd.wave,bem,bem,"Nimumona uyu ena, cilepala ukutila aciibapo fimo elyo baisa mukumwikata atemwa kwacibe fyongo elo bamwikata.",I have seen this one. Its like he stole something and they came to arrest him or maybe there was a riot and then they arrested him.
12687_2,7005944799.jpg,11,male,9.052,16000,vnd.wave,bem,bem,"Kulemoneka kwacibafye fyongo, pantu bakapokola nabafule cine cine abaciya mukuleshelela ifi fine ifyongo.",It looks like there was a riot because there are a lot of cops here who came to stop the rioting.
12687_3,7005944799.jpg,12,male,8.144,16000,vnd.wave,bem,bem,"Kwacibe fyongo baciisa nabaipangasha kabili nabaipekanya, kumonafye ifyo bafwele bakapokola nefya kuicinga.",There were riots and you can tell by how the cops are dressed that they came prepared.
12687_4,7005944799.jpg,11,male,11.525,16000,vnd.wave,bem,bem,"Cishinka, elyo iyi incende nimukati ka musumba pantu muli ifikuulwa elyo mwaliba nefimuti ifitali mumbali.",Very true. And this is in the middle of the city because there are buildings and tall trees on the side of the road.
12688_0,5611717202.jpg,11,male,10.277,16000,vnd.wave,bem,bem,We munandi watemwikwa lolesha pali ici icikope elyo umone abantu nabekala mucikuulwa bushe kuti watila finshi balecite fi?,"My beloved friend, look at this picture and see these people seated in this building. What do you think they are doing?"
