image	image_id	audio_id	speaker_id	gender	duration	sample_rate	audio_format	recording_lang	native_lang
174_3	3388096008.jpg	"174_3_02_210928-133527_bem_9d4_elicit_1.wav
"	12	female	8.984	16000	vnd.wave	bem	bem
174_4	3388096008.jpg	"174_4_01_210928-133541_bem_dcc_elicit_2.wav
"	11	male	14.134	16000	vnd.wave	bem	bem
175_0	3909183873.jpg	"175_0_01_210928-133843_bem_dcc_elicit_0.wav
"	11	male	5.24	16000	vnd.wave	bem	bem
175_1	3909183873.jpg	"175_1_02_210928-133831_bem_9d4_elicit_0.wav
"	12	female	10.663	16000	vnd.wave	bem	bem
175_2	3909183873.jpg	"175_2_01_210928-133843_bem_dcc_elicit_1.wav
"	11	male	8.28	16000	vnd.wave	bem	bem
175_3	3909183873.jpg	"175_3_02_210928-133831_bem_9d4_elicit_1.wav
"	12	female	12.342	16000	vnd.wave	bem	bem
175_4	3909183873.jpg	"175_4_01_210928-133843_bem_dcc_elicit_2.wav
"	11	male	5.49	16000	vnd.wave	bem	bem
176_0	3238951136.jpg	"176_0_01_210928-170229_bem_dcc_elicit_0.wav
"	11	male	4.424	16000	vnd.wave	bem	bem
176_1	3238951136.jpg	"176_1_02_210928-165747_bem_9d4_elicit_0.wav
"	12	female	9.097	16000	vnd.wave	bem	bem
176_2	3238951136.jpg	"176_2_01_210928-170229_bem_dcc_elicit_1.wav
"	11	male	7.872	16000	vnd.wave	bem	bem
176_3	3238951136.jpg	"176_3_02_210928-165747_bem_9d4_elicit_1.wav
"	12	female	9.052	16000	vnd.wave	bem	bem
176_4	3238951136.jpg	"176_4_01_210928-170229_bem_dcc_elicit_2.wav
"	11	male	6.624	16000	vnd.wave	bem	bem
177_0	4770473055.jpg	"177_0_01_210928-170517_bem_dcc_elicit_0.wav
"	11	male	4.787	16000	vnd.wave	bem	bem
177_1	4770473055.jpg	"177_1_02_210928-170523_bem_9d4_elicit_0.wav
"	12	female	5.694	16000	vnd.wave	bem	bem
177_2	4770473055.jpg	"177_2_01_210928-170517_bem_dcc_elicit_1.wav
"	11	male	5.286	16000	vnd.wave	bem	bem
177_3	4770473055.jpg	"177_3_02_210928-170523_bem_9d4_elicit_1.wav
"	12	female	8.326	16000	vnd.wave	bem	bem
177_4	4770473055.jpg	"177_4_01_210928-170517_bem_dcc_elicit_2.wav
"	11	male	10.844	16000	vnd.wave	bem	bem
178_0	4813453193.jpg	"178_0_01_210928-170914_bem_dcc_elicit_0.wav
"	11	male	7.123	16000	vnd.wave	bem	bem
178_1	4813453193.jpg	"178_1_02_210928-170856_bem_9d4_elicit_0.wav
"	12	female	9.392	16000	vnd.wave	bem	bem
178_2	4813453193.jpg	"178_2_01_210928-170914_bem_dcc_elicit_1.wav
"	11	male	5.762	16000	vnd.wave	bem	bem
178_3	4813453193.jpg	"178_3_02_210928-170856_bem_9d4_elicit_1.wav
"	12	female	5.762	16000	vnd.wave	bem	bem
178_4	4813453193.jpg	"178_4_01_210928-170914_bem_dcc_elicit_2.wav
"	11	male	6.851	16000	vnd.wave	bem	bem
179_0	3107558821.jpg	"179_0_01_210928-171233_bem_dcc_elicit_0.wav
"	11	male	6.125	16000	vnd.wave	bem	bem
179_1	3107558821.jpg	"179_1_02_210928-171231_bem_9d4_elicit_0.wav
"	12	female	9.143	16000	vnd.wave	bem	bem
179_2	3107558821.jpg	"179_2_01_210928-171233_bem_dcc_elicit_1.wav
"	11	male	7.804	16000	vnd.wave	bem	bem
179_3	3107558821.jpg	"179_3_02_210928-171231_bem_9d4_elicit_1.wav
"	12	female	11.774	16000	vnd.wave	bem	bem
179_4	3107558821.jpg	"179_4_01_210928-171233_bem_dcc_elicit_2.wav
"	11	male	8.802	16000	vnd.wave	bem	bem
17_0	3929379436.jpg	"17_0_01_210926-155247_bem_72c_elicit_0.wav
"	11	male	6.942	16000	vnd.wave	bem	bem
17_1	3929379436.jpg	"17_1_02_210926-155313_bem_81c_elicit_0.wav
"	12	male	5.898	16000	vnd.wave	bem	bem
17_2	3929379436.jpg	"17_2_01_210926-155247_bem_72c_elicit_1.wav
"	11	male	5.059	16000	vnd.wave	bem	bem
17_3	3929379436.jpg	"17_3_02_210926-155313_bem_81c_elicit_1.wav
"	12	male	5.853	16000	vnd.wave	bem	bem
17_4	3929379436.jpg	"17_4_01_210926-155247_bem_72c_elicit_2.wav
"	11	male	8.802	16000	vnd.wave	bem	bem
180_0	4199756372.jpg	"180_0_01_210928-171725_bem_dcc_elicit_0.wav
"	11	male	9.642	16000	vnd.wave	bem	bem
180_1	4199756372.jpg	"180_1_02_210928-171803_bem_9d4_elicit_0.wav
"	12	female	10.64	16000	vnd.wave	bem	bem
180_2	4199756372.jpg	"180_2_01_210928-171725_bem_dcc_elicit_1.wav
"	11	male	6.42	16000	vnd.wave	bem	bem
180_3	4199756372.jpg	"180_3_02_210928-171803_bem_9d4_elicit_1.wav
"	12	female	13.272	16000	vnd.wave	bem	bem
180_4	4199756372.jpg	"180_4_01_210928-171725_bem_dcc_elicit_2.wav
"	11	male	8.28	16000	vnd.wave	bem	bem
181_0	3147217787.jpg	"181_0_01_210928-172019_bem_dcc_elicit_0.wav
"	11	male	6.624	16000	vnd.wave	bem	bem
181_1	3147217787.jpg	"181_1_02_210928-172102_bem_9d4_elicit_0.wav
"	12	female	11.162	16000	vnd.wave	bem	bem
181_2	3147217787.jpg	"181_2_01_210928-172019_bem_dcc_elicit_1.wav
"	11	male	6.647	16000	vnd.wave	bem	bem
181_3	3147217787.jpg	"181_3_02_210928-172102_bem_9d4_elicit_1.wav
"	12	female	9.46	16000	vnd.wave	bem	bem
181_4	3147217787.jpg	"181_4_01_210928-172019_bem_dcc_elicit_2.wav
"	11	male	9.823	16000	vnd.wave	bem	bem
182_0	3652584682.jpg	"182_0_01_210928-172548_bem_dcc_elicit_0.wav
"	11	male	5.876	16000	vnd.wave	bem	bem
182_1	3652584682.jpg	"182_1_02_210928-172530_bem_9d4_elicit_0.wav
"	12	female	7.6	16000	vnd.wave	bem	bem
182_2	3652584682.jpg	"182_2_01_210928-172548_bem_dcc_elicit_1.wav
"	11	male	7.827	16000	vnd.wave	bem	bem
182_3	3652584682.jpg	"182_3_02_210928-172530_bem_9d4_elicit_1.wav
"	12	female	5.331	16000	vnd.wave	bem	bem
182_4	3652584682.jpg	"182_4_01_210928-172548_bem_dcc_elicit_2.wav
"	11	male	9.347	16000	vnd.wave	bem	bem
183_0	2135425492.jpg	"183_0_01_210928-173004_bem_9d4_elicit_0.wav
"	11	female	5.218	16000	vnd.wave	bem	bem
183_1	2135425492.jpg	"183_1_02_210928-173025_bem_dcc_elicit_0.wav
"	12	male	6.488	16000	vnd.wave	bem	bem
183_2	2135425492.jpg	"183_2_01_210928-173004_bem_9d4_elicit_1.wav
"	11	female	6.897	16000	vnd.wave	bem	bem
183_3	2135425492.jpg	"183_3_02_210928-173025_bem_dcc_elicit_1.wav
"	12	male	7.396	16000	vnd.wave	bem	bem
183_4	2135425492.jpg	"183_4_01_210928-173004_bem_9d4_elicit_2.wav
"	11	female	6.987	16000	vnd.wave	bem	bem
184_0	952352291.jpg	"184_0_01_210928-173256_bem_9d4_elicit_0.wav
"	11	female	5.717	16000	vnd.wave	bem	bem
184_1	952352291.jpg	"184_1_02_210928-173240_bem_dcc_elicit_0.wav
"	12	male	7.033	16000	vnd.wave	bem	bem
184_2	952352291.jpg	"184_2_01_210928-173256_bem_9d4_elicit_1.wav
"	11	female	13.045	16000	vnd.wave	bem	bem
184_3	952352291.jpg	"184_3_02_210928-173240_bem_dcc_elicit_1.wav
"	12	male	9.301	16000	vnd.wave	bem	bem
184_4	952352291.jpg	"184_4_01_210928-173256_bem_9d4_elicit_2.wav
"	11	female	10.005	16000	vnd.wave	bem	bem
185_0	2914936417.jpg	"185_0_01_210928-173523_bem_9d4_elicit_0.wav
"	11	female	9.959	16000	vnd.wave	bem	bem
185_1	2914936417.jpg	"185_1_02_210928-173459_bem_dcc_elicit_0.wav
"	12	male	8.031	16000	vnd.wave	bem	bem
185_2	2914936417.jpg	"185_2_01_210928-173523_bem_9d4_elicit_1.wav
"	11	female	9.165	16000	vnd.wave	bem	bem
185_3	2914936417.jpg	"185_3_02_210928-173459_bem_dcc_elicit_1.wav
"	12	male	8.734	16000	vnd.wave	bem	bem
185_4	2914936417.jpg	"185_4_01_210928-173523_bem_9d4_elicit_2.wav
"	11	female	9.778	16000	vnd.wave	bem	bem
186_0	463571374.jpg	"186_0_01_210928-173843_bem_9d4_elicit_0.wav
"	11	female	8.485	16000	vnd.wave	bem	bem
186_1	463571374.jpg	"186_1_02_210928-173836_bem_dcc_elicit_0.wav
"	12	male	8.643	16000	vnd.wave	bem	bem
186_2	463571374.jpg	"186_2_01_210928-173843_bem_9d4_elicit_1.wav
"	11	female	8.144	16000	vnd.wave	bem	bem
186_3	463571374.jpg	"186_3_02_210928-173836_bem_dcc_elicit_1.wav
"	12	male	7.237	16000	vnd.wave	bem	bem
186_4	463571374.jpg	"186_4_01_210928-173843_bem_9d4_elicit_2.wav
"	11	female	10.027	16000	vnd.wave	bem	bem
187_0	249147570.jpg	"187_0_01_210928-174150_bem_9d4_elicit_0.wav
"	11	female	6.443	16000	vnd.wave	bem	bem
187_1	249147570.jpg	"187_1_02_210928-174126_bem_dcc_elicit_0.wav
"	12	male	9.392	16000	vnd.wave	bem	bem
187_2	249147570.jpg	"187_2_01_210928-174150_bem_9d4_elicit_1.wav
"	11	female	8.802	16000	vnd.wave	bem	bem
187_3	249147570.jpg	"187_3_02_210928-174126_bem_dcc_elicit_1.wav
"	12	male	6.942	16000	vnd.wave	bem	bem
187_4	249147570.jpg	"187_4_01_210928-174150_bem_9d4_elicit_2.wav
"	11	female	9.869	16000	vnd.wave	bem	bem
188_0	5609573810.jpg	"188_0_01_210928-174524_bem_9d4_elicit_0.wav
"	11	female	4.265	16000	vnd.wave	bem	bem
188_1	5609573810.jpg	"188_1_02_210928-174516_bem_dcc_elicit_0.wav
"	12	male	8.19	16000	vnd.wave	bem	bem
188_2	5609573810.jpg	"188_2_01_210928-174524_bem_9d4_elicit_1.wav
"	11	female	5.24	16000	vnd.wave	bem	bem
188_3	5609573810.jpg	"188_3_02_210928-174516_bem_dcc_elicit_1.wav
"	12	male	7.418	16000	vnd.wave	bem	bem
188_4	5609573810.jpg	"188_4_01_210928-174524_bem_9d4_elicit_2.wav
"	11	female	7.509	16000	vnd.wave	bem	bem
189_0	245442617.jpg	"189_0_01_210928-174800_bem_9d4_elicit_0.wav
"	11	female	4.265	16000	vnd.wave	bem	bem
189_1	245442617.jpg	"189_1_02_210928-174740_bem_dcc_elicit_0.wav
"	12	male	7.464	16000	vnd.wave	bem	bem
189_2	245442617.jpg	"189_2_01_210928-174800_bem_9d4_elicit_1.wav
"	11	female	7.169	16000	vnd.wave	bem	bem
189_3	245442617.jpg	"189_3_02_210928-174740_bem_dcc_elicit_1.wav
"	12	male	8.621	16000	vnd.wave	bem	bem
189_4	245442617.jpg	"189_4_01_210928-174800_bem_9d4_elicit_2.wav
"	11	female	7.917	16000	vnd.wave	bem	bem
18_0	4575535313.jpg	"18_0_01_210926-155431_bem_72c_elicit_0.wav
"	11	male	5.376	16000	vnd.wave	bem	bem
18_1	4575535313.jpg	"18_1_02_210926-155511_bem_81c_elicit_0.wav
"	12	male	4.015	16000	vnd.wave	bem	bem
18_2	4575535313.jpg	"18_2_01_210926-155431_bem_72c_elicit_1.wav
"	11	male	5.49	16000	vnd.wave	bem	bem
18_3	4575535313.jpg	"18_3_02_210926-155511_bem_81c_elicit_1.wav
"	12	male	4.923	16000	vnd.wave	bem	bem
18_4	4575535313.jpg	"18_4_01_210926-155431_bem_72c_elicit_2.wav
"	11	male	5.013	16000	vnd.wave	bem	bem
190_0	424047148.jpg	"190_0_01_210928-175253_bem_9d4_elicit_0.wav
"	11	female	4.424	16000	vnd.wave	bem	bem
190_1	424047148.jpg	"190_1_02_210928-175203_bem_dcc_elicit_0.wav
"	12	male	7.418	16000	vnd.wave	bem	bem
190_2	424047148.jpg	"190_2_01_210928-175253_bem_9d4_elicit_1.wav
"	11	female	9.914	16000	vnd.wave	bem	bem
190_3	424047148.jpg	"190_3_02_210928-175203_bem_dcc_elicit_1.wav
"	12	male	5.626	16000	vnd.wave	bem	bem
190_4	424047148.jpg	"190_4_01_210928-175253_bem_9d4_elicit_2.wav
"	11	female	14.792	16000	vnd.wave	bem	bem
191_0	4604105970.jpg	"191_0_01_210928-175636_bem_9d4_elicit_0.wav
"	11	female	7.214	16000	vnd.wave	bem	bem
191_1	4604105970.jpg	"191_1_02_210928-175610_bem_dcc_elicit_0.wav
"	12	male	7.713	16000	vnd.wave	bem	bem
191_2	4604105970.jpg	"191_2_01_210928-175636_bem_9d4_elicit_1.wav
"	11	female	6.148	16000	vnd.wave	bem	bem
191_3	4604105970.jpg	"191_3_02_210928-175610_bem_dcc_elicit_1.wav
"	12	male	9.528	16000	vnd.wave	bem	bem
191_4	4604105970.jpg	"191_4_01_210928-175636_bem_9d4_elicit_2.wav
"	11	female	7.917	16000	vnd.wave	bem	bem
192_0	4805835848.jpg	"192_0_01_210928-175933_bem_9d4_elicit_0.wav
"	11	female	3.879	16000	vnd.wave	bem	bem
192_1	4805835848.jpg	"192_1_02_210928-175935_bem_dcc_elicit_0.wav
"	12	male	8.984	16000	vnd.wave	bem	bem
192_2	4805835848.jpg	"192_2_01_210928-175933_bem_9d4_elicit_1.wav
"	11	female	7.781	16000	vnd.wave	bem	bem
192_3	4805835848.jpg	"192_3_02_210928-175935_bem_dcc_elicit_1.wav
"	12	male	7.441	16000	vnd.wave	bem	bem
192_4	4805835848.jpg	"192_4_01_210928-175933_bem_9d4_elicit_2.wav
"	11	female	8.167	16000	vnd.wave	bem	bem
193_0	273603643.jpg	"193_0_01_210928-180208_bem_9d4_elicit_0.wav
"	11	female	3.675	16000	vnd.wave	bem	bem
193_1	273603643.jpg	"193_1_02_210928-180116_bem_dcc_elicit_0.wav
"	12	male	6.148	16000	vnd.wave	bem	bem
193_2	273603643.jpg	"193_2_01_210928-180208_bem_9d4_elicit_1.wav
"	11	female	5.694	16000	vnd.wave	bem	bem
193_3	273603643.jpg	"193_3_02_210928-180116_bem_dcc_elicit_1.wav
"	12	male	8.167	16000	vnd.wave	bem	bem
193_4	273603643.jpg	"193_4_01_210928-180208_bem_9d4_elicit_2.wav
"	11	female	4.945	16000	vnd.wave	bem	bem
194_0	4493888960.jpg	"194_0_01_210928-180332_bem_9d4_elicit_0.wav
"	11	female	7.554	16000	vnd.wave	bem	bem
194_1	4493888960.jpg	"194_1_02_210928-180328_bem_dcc_elicit_0.wav
"	12	male	12.727	16000	vnd.wave	bem	bem
194_2	4493888960.jpg	"194_2_01_210928-180332_bem_9d4_elicit_1.wav
"	11	female	5.263	16000	vnd.wave	bem	bem
194_3	4493888960.jpg	"194_3_02_210928-180328_bem_dcc_elicit_1.wav
"	12	male	8.916	16000	vnd.wave	bem	bem
194_4	4493888960.jpg	"194_4_01_210928-180332_bem_9d4_elicit_2.wav
"	11	female	6.012	16000	vnd.wave	bem	bem
195_0	4544229876.jpg	"195_0_01_210928-180620_bem_9d4_elicit_0.wav
"	11	female	8.326	16000	vnd.wave	bem	bem
195_1	4544229876.jpg	"195_1_02_210928-180608_bem_dcc_elicit_0.wav
"	12	male	10.481	16000	vnd.wave	bem	bem
195_2	4544229876.jpg	"195_2_01_210928-180620_bem_9d4_elicit_1.wav
"	11	female	8.122	16000	vnd.wave	bem	bem
195_3	4544229876.jpg	"195_3_02_210928-180608_bem_dcc_elicit_1.wav
"	12	male	9.301	16000	vnd.wave	bem	bem
195_4	4544229876.jpg	"195_4_01_210928-180620_bem_9d4_elicit_2.wav
"	11	female	7.191	16000	vnd.wave	bem	bem
196_0	2430216444.jpg	"196_0_01_210928-180822_bem_9d4_elicit_0.wav
"	11	female	7.849	16000	vnd.wave	bem	bem
196_1	2430216444.jpg	"196_1_02_210928-180823_bem_dcc_elicit_0.wav
"	12	male	9.801	16000	vnd.wave	bem	bem
196_2	2430216444.jpg	"196_2_01_210928-180822_bem_9d4_elicit_1.wav
"	11	female	9.12	16000	vnd.wave	bem	bem
196_3	2430216444.jpg	"196_3_02_210928-180823_bem_dcc_elicit_1.wav
"	12	male	5.172	16000	vnd.wave	bem	bem
196_4	2430216444.jpg	"196_4_01_210928-180822_bem_9d4_elicit_2.wav
"	11	female	7.26	16000	vnd.wave	bem	bem
197_0	6503926903.jpg	"197_0_01_210928-181034_bem_9d4_elicit_0.wav
"	11	female	5.739	16000	vnd.wave	bem	bem
197_1	6503926903.jpg	"197_1_02_210928-181048_bem_dcc_elicit_0.wav
"	12	male	7.101	16000	vnd.wave	bem	bem
197_2	6503926903.jpg	"197_2_01_210928-181034_bem_9d4_elicit_1.wav
"	11	female	5.898	16000	vnd.wave	bem	bem
197_3	6503926903.jpg	"197_3_02_210928-181048_bem_dcc_elicit_1.wav
"	12	male	7.668	16000	vnd.wave	bem	bem
197_4	6503926903.jpg	"197_4_01_210928-181034_bem_9d4_elicit_2.wav
"	11	female	8.371	16000	vnd.wave	bem	bem
198_0	6170429974.jpg	"198_0_01_210928-181327_bem_9d4_elicit_0.wav
"	11	female	5.24	16000	vnd.wave	bem	bem
198_1	6170429974.jpg	"198_1_02_210928-181306_bem_dcc_elicit_0.wav
"	12	male	8.734	16000	vnd.wave	bem	bem
198_2	6170429974.jpg	"198_2_01_210928-181327_bem_9d4_elicit_1.wav
"	11	female	8.984	16000	vnd.wave	bem	bem
198_3	6170429974.jpg	"198_3_02_210928-181306_bem_dcc_elicit_1.wav
"	12	male	9.12	16000	vnd.wave	bem	bem
198_4	6170429974.jpg	"198_4_01_210928-181327_bem_9d4_elicit_2.wav
"	11	female	11.321	16000	vnd.wave	bem	bem
199_0	405970010.jpg	"199_0_01_210928-181624_bem_9d4_elicit_0.wav
"	11	female	7.849	16000	vnd.wave	bem	bem
199_1	405970010.jpg	"199_1_02_210928-181519_bem_dcc_elicit_0.wav
"	12	male	6.602	16000	vnd.wave	bem	bem
199_2	405970010.jpg	"199_2_01_210928-181624_bem_9d4_elicit_1.wav
"	11	female	6.624	16000	vnd.wave	bem	bem
199_3	405970010.jpg	"199_3_02_210928-181519_bem_dcc_elicit_1.wav
"	12	male	8.961	16000	vnd.wave	bem	bem
199_4	405970010.jpg	"199_4_01_210928-181624_bem_9d4_elicit_2.wav
"	11	female	7.963	16000	vnd.wave	bem	bem
19_0	4959665294.jpg	"19_0_01_210926-155634_bem_72c_elicit_0.wav
"	11	male	6.329	16000	vnd.wave	bem	bem
19_1	4959665294.jpg	"19_1_02_210926-155720_bem_81c_elicit_0.wav
"	12	male	3.902	16000	vnd.wave	bem	bem
19_2	4959665294.jpg	"19_2_01_210926-155634_bem_72c_elicit_1.wav
"	11	male	6.534	16000	vnd.wave	bem	bem
19_3	4959665294.jpg	"19_3_02_210926-155720_bem_81c_elicit_1.wav
"	12	male	3.924	16000	vnd.wave	bem	bem
19_4	4959665294.jpg	"19_4_01_210926-155634_bem_72c_elicit_2.wav
"	11	male	6.874	16000	vnd.wave	bem	bem
1_0	2773682293.jpg	"1_0_01_210926-144215_bem_72c_elicit_0.wav
"	11	male	7.26	16000	vnd.wave	bem	bem
1_1	2773682293.jpg	"1_1_02_210926-143935_bem_81c_elicit_0.wav
"	12	male	6.511	16000	vnd.wave	bem	bem
1_2	2773682293.jpg	"1_2_01_210926-144215_bem_72c_elicit_1.wav
"	11	male	9.165	16000	vnd.wave	bem	bem
1_3	2773682293.jpg	"1_3_02_210926-143935_bem_81c_elicit_1.wav
"	12	male	9.732	16000	vnd.wave	bem	bem
1_4	2773682293.jpg	"1_4_01_210926-144215_bem_72c_elicit_2.wav
"	11	male	10.209	16000	vnd.wave	bem	bem
200_0	4073844680.jpg	"200_0_01_210928-181913_bem_9d4_elicit_0.wav
"	11	female	5.898	16000	vnd.wave	bem	bem
200_1	4073844680.jpg	"200_1_02_210928-181912_bem_dcc_elicit_0.wav
"	12	male	8.417	16000	vnd.wave	bem	bem
200_2	4073844680.jpg	"200_2_01_210928-181913_bem_9d4_elicit_1.wav
"	11	female	11.116	16000	vnd.wave	bem	bem
200_3	4073844680.jpg	"200_3_02_210928-181912_bem_dcc_elicit_1.wav
"	12	male	12.387	16000	vnd.wave	bem	bem
200_4	4073844680.jpg	"200_4_01_210928-181913_bem_9d4_elicit_2.wav
"	11	female	6.375	16000	vnd.wave	bem	bem
201_0	571621280.jpg	"201_0_01_210929-163903_bem_9d4_elicit_0.wav
"	11	female	5.762	16000	vnd.wave	bem	bem
201_1	571621280.jpg	"201_1_02_210929-164222_bem_dcc_elicit_0.wav
"	12	male	9.392	16000	vnd.wave	bem	bem
201_2	571621280.jpg	"201_2_01_210929-163903_bem_9d4_elicit_1.wav
"	11	female	8.598	16000	vnd.wave	bem	bem
201_3	571621280.jpg	"201_3_02_210929-164222_bem_dcc_elicit_1.wav
"	12	male	9.052	16000	vnd.wave	bem	bem
201_4	571621280.jpg	"201_4_01_210929-163903_bem_9d4_elicit_2.wav
"	11	female	6.738	16000	vnd.wave	bem	bem
202_0	4612314410.jpg	"202_0_01_210929-165006_bem_9d4_elicit_0.wav
"	11	female	5.558	16000	vnd.wave	bem	bem
202_1	4612314410.jpg	"202_1_02_210929-164944_bem_dcc_elicit_0.wav
"	12	male	7.963	16000	vnd.wave	bem	bem
202_2	4612314410.jpg	"202_2_01_210929-165006_bem_9d4_elicit_1.wav
"	11	female	8.712	16000	vnd.wave	bem	bem
202_3	4612314410.jpg	"202_3_02_210929-164944_bem_dcc_elicit_1.wav
"	12	male	4.741	16000	vnd.wave	bem	bem
202_4	4612314410.jpg	"202_4_01_210929-165006_bem_9d4_elicit_2.wav
"	11	female	9.347	16000	vnd.wave	bem	bem
203_0	2379421650.jpg	"203_0_01_210929-165354_bem_9d4_elicit_0.wav
"	11	female	4.787	16000	vnd.wave	bem	bem
203_1	2379421650.jpg	"203_1_02_210929-165358_bem_dcc_elicit_0.wav
"	12	male	6.874	16000	vnd.wave	bem	bem
203_2	2379421650.jpg	"203_2_01_210929-165354_bem_9d4_elicit_1.wav
"	11	female	7.94	16000	vnd.wave	bem	bem
203_3	2379421650.jpg	"203_3_02_210929-165358_bem_dcc_elicit_1.wav
"	12	male	6.261	16000	vnd.wave	bem	bem
203_4	2379421650.jpg	"203_4_01_210929-165354_bem_9d4_elicit_2.wav
"	11	female	9.075	16000	vnd.wave	bem	bem
204_0	2858793859.jpg	"204_0_01_210929-170428_bem_9d4_elicit_0.wav
"	11	female	5.445	16000	vnd.wave	bem	bem
204_1	2858793859.jpg	"204_1_02_210929-165807_bem_dcc_elicit_0.wav
"	12	male	7.373	16000	vnd.wave	bem	bem
204_2	2858793859.jpg	"204_2_01_210929-170428_bem_9d4_elicit_1.wav
"	11	female	6.102	16000	vnd.wave	bem	bem
204_3	2858793859.jpg	"204_3_02_210929-165807_bem_dcc_elicit_1.wav
"	12	male	8.598	16000	vnd.wave	bem	bem
204_4	2858793859.jpg	"204_4_01_210929-170428_bem_9d4_elicit_2.wav
"	11	female	9.165	16000	vnd.wave	bem	bem
205_0	2786299623.jpg	"205_0_01_210929-171125_bem_9d4_elicit_0.wav
"	11	female	7.986	16000	vnd.wave	bem	bem
205_1	2786299623.jpg	"205_1_02_210929-171134_bem_dcc_elicit_0.wav
"	12	male	7.486	16000	vnd.wave	bem	bem
205_2	2786299623.jpg	"205_2_01_210929-171125_bem_9d4_elicit_1.wav
"	11	female	4.787	16000	vnd.wave	bem	bem
205_3	2786299623.jpg	"205_3_02_210929-171134_bem_dcc_elicit_1.wav
"	12	male	11.797	16000	vnd.wave	bem	bem
205_4	2786299623.jpg	"205_4_01_210929-171125_bem_9d4_elicit_2.wav
"	11	female	8.757	16000	vnd.wave	bem	bem
206_0	409327234.jpg	"206_0_01_210929-171424_bem_9d4_elicit_0.wav
"	11	female	6.102	16000	vnd.wave	bem	bem
206_1	409327234.jpg	"206_1_02_210929-171400_bem_dcc_elicit_0.wav
"	12	male	11.888	16000	vnd.wave	bem	bem
206_2	409327234.jpg	"206_2_01_210929-171424_bem_9d4_elicit_1.wav
"	11	female	8.258	16000	vnd.wave	bem	bem
206_3	409327234.jpg	"206_3_02_210929-171400_bem_dcc_elicit_1.wav
"	12	male	13.136	16000	vnd.wave	bem	bem
206_4	409327234.jpg	"206_4_01_210929-171424_bem_9d4_elicit_2.wav
"	11	female	10.027	16000	vnd.wave	bem	bem
207_0	2565350330.jpg	"207_0_01_210929-172034_bem_9d4_elicit_0.wav
"	11	female	5.013	16000	vnd.wave	bem	bem
207_1	2565350330.jpg	"207_1_02_210929-172013_bem_dcc_elicit_0.wav
"	12	male	10.277	16000	vnd.wave	bem	bem
207_2	2565350330.jpg	"207_2_01_210929-172034_bem_9d4_elicit_1.wav
"	11	female	8.961	16000	vnd.wave	bem	bem
207_3	2565350330.jpg	"207_3_02_210929-172013_bem_dcc_elicit_1.wav
"	12	male	9.801	16000	vnd.wave	bem	bem
207_4	2565350330.jpg	"207_4_01_210929-172034_bem_9d4_elicit_2.wav
"	11	female	8.825	16000	vnd.wave	bem	bem
208_0	6082212650.jpg	"208_0_01_210929-172356_bem_9d4_elicit_0.wav
"	11	female	6.08	16000	vnd.wave	bem	bem
208_1	6082212650.jpg	"208_1_02_210929-172344_bem_dcc_elicit_0.wav
"	12	male	10.731	16000	vnd.wave	bem	bem
208_2	6082212650.jpg	"208_2_01_210929-172356_bem_9d4_elicit_1.wav
"	11	female	6.987	16000	vnd.wave	bem	bem
208_3	6082212650.jpg	"208_3_02_210929-172344_bem_dcc_elicit_1.wav
"	12	male	9.029	16000	vnd.wave	bem	bem
208_4	6082212650.jpg	"208_4_01_210929-172356_bem_9d4_elicit_2.wav
"	11	female	5.739	16000	vnd.wave	bem	bem
209_0	4663171720.jpg	"209_0_01_210929-173219_bem_9d4_elicit_0.wav
"	11	female	5.944	16000	vnd.wave	bem	bem
209_1	4663171720.jpg	"209_1_02_210929-172804_bem_dcc_elicit_0.wav
"	12	male	8.439	16000	vnd.wave	bem	bem
209_2	4663171720.jpg	"209_2_01_210929-173219_bem_9d4_elicit_1.wav
"	11	female	3.198	16000	vnd.wave	bem	bem
209_3	4663171720.jpg	"209_3_02_210929-172804_bem_dcc_elicit_1.wav
"	12	male	14.951	16000	vnd.wave	bem	bem
209_4	4663171720.jpg	"209_4_01_210929-173219_bem_9d4_elicit_2.wav
"	11	female	13.476	16000	vnd.wave	bem	bem
20_0	1693120546.jpg	"20_0_01_210926-155807_bem_72c_elicit_0.wav
"	11	male	3.652	16000	vnd.wave	bem	bem
20_1	1693120546.jpg	"20_1_02_210926-155944_bem_81c_elicit_0.wav
"	12	male	7.396	16000	vnd.wave	bem	bem
20_2	1693120546.jpg	"20_2_01_210926-155807_bem_72c_elicit_1.wav
"	11	male	5.331	16000	vnd.wave	bem	bem
20_3	1693120546.jpg	"20_3_02_210926-155944_bem_81c_elicit_1.wav
"	12	male	5.059	16000	vnd.wave	bem	bem
20_4	1693120546.jpg	"20_4_01_210926-155807_bem_72c_elicit_2.wav
"	11	male	5.762	16000	vnd.wave	bem	bem
210_0	4677521690.jpg	"210_0_01_210929-173644_bem_9d4_elicit_0.wav
"	11	female	6.738	16000	vnd.wave	bem	bem
210_1	4677521690.jpg	"210_1_02_210929-173620_bem_dcc_elicit_0.wav
"	12	male	7.872	16000	vnd.wave	bem	bem
210_2	4677521690.jpg	"210_2_01_210929-173644_bem_9d4_elicit_1.wav
"	11	female	5.808	16000	vnd.wave	bem	bem
210_3	4677521690.jpg	"210_3_02_210929-173620_bem_dcc_elicit_1.wav
"	12	male	10.027	16000	vnd.wave	bem	bem
